M\U,1.0,1.25,1.5,1.75,2.0,2.25,2.5
10,0.42140996723301083,0.05137845468148238,0.0012704617435515277,0.005579697751614172,0.016038555596919666,0.03660906091983749,0.06558962740162037
11,0.42140995787377844,0.051371965659540636,0.0008064720112660006,0.002092940869877651,0.007994424670524412,0.020370689475455218,0.03781320153875881
12,0.4214099573851489,0.05137104171916982,0.0007384606730012226,0.0007512293879690257,0.003670835537861399,0.010244448327079715,0.022611371710501926
13,0.42140995736448644,0.05137094465703112,0.000726533362676785,0.0002500827768574218,0.0015181853381845078,0.005224082528873577,0.013409971490070468
14,0.4214099573638045,0.051370936627742655,0.0007246383028407598,7.99835145013517e-05,0.0006031064478542081,0.002600548624212067,0.007118981657397771
15,0.4214099573637859,0.05137093610055454,0.0007244423855629128,2.272183369081512e-05,0.00022814234117303663,0.0011752991491496365,0.0037102946015659766
16,0.42140995736378545,0.05137093606239211,0.000724427388065999,5.761905623512361e-06,8.452254735200228e-05,0.0005080559352072938,0.001954269053924885
17,0.42140995736378545,0.05137093605927556,0.0007244241836874173,1.7379818764336563e-06,2.7889306473719344e-05,0.00021236645940105135,0.0009530992392174538
18,0.42140995736378545,0.051370936059061637,0.0007244231944678859,1.0711360316891423e-06,8.422296712498692e-06,8.813342475284735e-05,0.0004427406511056903
19,0.42140995736378545,0.05137093605904661,0.0007244230345128204,1.0028971530223196e-06,2.6020116945773564e-06,3.274394635872843e-05,0.00020055270676108406
20,0.42140995736378545,0.05137093605904585,0.0007244230189423664,9.942984829046383e-07,7.3916809804692e-07,1.1534574018682889e-05,9.105085274754789e-05
